2026-04-19 12:31:30 - [INFO] - SOIL_S1 - Moisture: 50.48%, Temp: 20.98C | Status: OK
2026-04-27 07:50:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 08:20:30 - [INFO] - SOIL_S1 - Moisture: 53.21%, Temp: 23.36C | Status: OK
2026-04-27 08:20:30 - [INFO] - SOIL_S2 - Moisture: 43.85%, Temp: 21.89C | Status: OK
2026-04-27 08:20:30 - [INFO] - WEATHER_W1 - Temp: 19.18C, Humidity: 64.16% | Status: OK
2026-04-27 08:20:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 08:29:30 - [INFO] - SOIL_S2 - Moisture: 44.12%, Temp: 20.99C | Status: OK
2026-04-27 08:29:30 - [INFO] - WEATHER_W1 - Temp: 21.74C, Humidity: 65.79% | Status: OK
2026-04-27 08:29:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 08:48:30 - [INFO] - SOIL_S1 - Moisture: 44.47%, Temp: 20.11C | Status: OK
2026-04-27 08:48:30 - [INFO] - SOIL_S2 - Moisture: 34.17%, Temp: 18.77C | Status: OK
2026-04-27 08:48:30 - [INFO] - WEATHER_W1 - Temp: 15.06C, Humidity: 41.08% | Status: OK
2026-04-27 08:48:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 09:08:30 - [INFO] - SOIL_S1 - Moisture: 51.49%, Temp: 21.76C | Status: OK
2026-04-27 09:08:30 - [INFO] - SOIL_S2 - Moisture: 47.33%, Temp: 19.22C | Status: OK
2026-04-27 09:08:30 - [INFO] - WEATHER_W1 - Temp: 34.34C, Humidity: 57.2% | Status: OK
2026-04-27 09:08:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 09:19:30 - [INFO] - SOIL_S2 - Moisture: 41.35%, Temp: 21.43C | Status: OK
2026-04-27 09:19:30 - [INFO] - WEATHER_W1 - Temp: 31.05C, Humidity: 59.28% | Status: OK
2026-04-27 09:19:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 09:37:30 - [INFO] - SOIL_S1 - Moisture: 52.44%, Temp: 21.82C | Status: OK
2026-04-27 09:37:30 - [INFO] - SOIL_S2 - Moisture: 38.83%, Temp: 21.62C | Status: OK
2026-04-27 09:37:30 - [INFO] - WEATHER_W1 - Temp: 21.35C, Humidity: 66.18% | Status: OK
2026-04-27 10:04:30 - [INFO] - SOIL_S1 - Moisture: 45.79%, Temp: 22.21C | Status: OK
2026-04-27 10:04:30 - [INFO] - SOIL_S2 - Moisture: 35.46%, Temp: 19.32C | Status: OK
2026-04-27 10:04:30 - [INFO] - WEATHER_W1 - Temp: 31.92C, Humidity: 40.04% | Status: OK
2026-04-27 10:04:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 10:33:30 - [INFO] - SOIL_S2 - Moisture: 42.28%, Temp: 19.52C | Status: OK
2026-04-27 10:33:30 - [INFO] - WEATHER_W1 - Temp: 18.18C, Humidity: 49.8% | Status: OK
2026-04-27 10:48:30 - [WARNING] - SOIL_S1 - Moisture: 11.75%, Temp: 24.65C | Status: LOW_MOISTURE_CRITICAL
2026-04-27 10:48:30 - [INFO] - SOIL_S2 - Moisture: 38.44%, Temp: 18.84C | Status: OK
2026-04-27 10:48:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 10:53:30 - [INFO] - SOIL_S1 - Moisture: 54.44%, Temp: 23.73C | Status: OK
2026-04-27 10:53:30 - [INFO] - SOIL_S2 - Moisture: 46.97%, Temp: 20.41C | Status: OK
2026-04-27 10:53:30 - [INFO] - WEATHER_W1 - Temp: 34.27C, Humidity: 54.52% | Status: OK
2026-04-27 10:53:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 11:02:30 - [INFO] - SOIL_S1 - Moisture: 53.68%, Temp: 22.62C | Status: OK
2026-04-27 11:02:30 - [INFO] - SOIL_S2 - Moisture: 44.69%, Temp: 22.69C | Status: OK
2026-04-27 11:02:30 - [INFO] - WEATHER_W1 - Temp: 25.87C, Humidity: 61.25% | Status: OK
2026-04-27 11:02:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 11:14:30 - [INFO] - SOIL_S1 - Moisture: 45.17%, Temp: 21.11C | Status: OK
2026-04-27 11:14:30 - [INFO] - WEATHER_W1 - Temp: 23.49C, Humidity: 63.34% | Status: OK
2026-04-27 11:14:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 11:26:30 - [INFO] - SOIL_S2 - Moisture: 34.42%, Temp: 19.88C | Status: OK
2026-04-27 11:26:30 - [INFO] - WEATHER_W1 - Temp: 19.75C, Humidity: 45.3% | Status: OK
2026-04-27 11:26:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 11:48:30 - [WARNING] - SOIL_S1 - Moisture: 6.56%, Temp: 22.47C | Status: LOW_MOISTURE_CRITICAL
2026-04-27 11:48:30 - [INFO] - WEATHER_W1 - Temp: 15.3C, Humidity: 41.14% | Status: OK
2026-04-27 12:18:30 - [INFO] - SOIL_S2 - Moisture: 43.31%, Temp: 19.36C | Status: OK
2026-04-27 12:18:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 12:27:30 - [INFO] - SOIL_S1 - Moisture: 42.83%, Temp: 22.94C | Status: OK
2026-04-27 12:27:30 - [INFO] - WEATHER_W1 - Temp: 30.37C, Humidity: 50.43% | Status: OK
2026-04-27 12:27:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 12:57:30 - [INFO] - SOIL_S1 - Moisture: 42.34%, Temp: 20.01C | Status: OK
2026-04-27 12:57:30 - [INFO] - SOIL_S2 - Moisture: 32.34%, Temp: 22.12C | Status: OK
2026-04-27 12:57:30 - [INFO] - WEATHER_W1 - Temp: 24.97C, Humidity: 42.1% | Status: OK
2026-04-27 12:57:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 13:11:30 - [INFO] - WEATHER_W1 - Temp: 17.83C, Humidity: 62.1% | Status: OK
2026-04-27 13:11:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 13:30:30 - [INFO] - SOIL_S1 - Moisture: 41.61%, Temp: 20.46C | Status: OK
2026-04-27 13:30:30 - [INFO] - WEATHER_W1 - Temp: 28.67C, Humidity: 62.73% | Status: OK
2026-04-27 13:46:30 - [INFO] - SOIL_S1 - Moisture: 51.33%, Temp: 22.69C | Status: OK
2026-04-27 13:46:30 - [INFO] - WEATHER_W1 - Temp: 28.39C, Humidity: 48.58% | Status: OK
2026-04-27 13:46:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 14:15:30 - [INFO] - SOIL_S1 - Moisture: 52.59%, Temp: 22.13C | Status: OK
2026-04-27 14:15:30 - [INFO] - SOIL_S2 - Moisture: 47.31%, Temp: 18.18C | Status: OK
2026-04-27 14:15:30 - [INFO] - WEATHER_W1 - Temp: 21.29C, Humidity: 67.02% | Status: OK
2026-04-27 14:24:30 - [INFO] - SOIL_S1 - Moisture: 46.67%, Temp: 20.21C | Status: OK
2026-04-27 14:24:30 - [INFO] - WEATHER_W1 - Temp: 29.97C, Humidity: 61.34% | Status: OK
2026-04-27 14:24:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 14:31:30 - [INFO] - SOIL_S1 - Moisture: 46.61%, Temp: 20.21C | Status: OK
2026-04-27 14:31:30 - [INFO] - SOIL_S2 - Moisture: 30.03%, Temp: 20.32C | Status: OK
2026-04-27 14:31:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 14:39:30 - [INFO] - SOIL_S1 - Moisture: 36.68%, Temp: 21.24C | Status: OK
2026-04-27 14:39:30 - [INFO] - SOIL_S2 - Moisture: 48.46%, Temp: 19.41C | Status: OK
2026-04-27 14:39:30 - [INFO] - WEATHER_W1 - Temp: 18.48C, Humidity: 46.21% | Status: OK
2026-04-27 14:39:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 14:47:30 - [INFO] - SOIL_S1 - Moisture: 41.12%, Temp: 24.7C | Status: OK
2026-04-27 14:47:30 - [INFO] - SOIL_S2 - Moisture: 39.3%, Temp: 19.9C | Status: OK
2026-04-27 14:47:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 15:10:30 - [INFO] - SOIL_S1 - Moisture: 53.75%, Temp: 20.1C | Status: OK
2026-04-27 15:10:30 - [INFO] - SOIL_S2 - Moisture: 49.38%, Temp: 19.5C | Status: OK
2026-04-27 15:10:30 - [INFO] - WEATHER_W1 - Temp: 31.26C, Humidity: 69.21% | Status: OK
2026-04-27 15:10:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 15:23:30 - [INFO] - SOIL_S1 - Moisture: 41.18%, Temp: 22.14C | Status: OK
2026-04-27 15:23:30 - [INFO] - SOIL_S2 - Moisture: 49.33%, Temp: 20.23C | Status: OK
2026-04-27 15:23:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 15:28:30 - [INFO] - SOIL_S1 - Moisture: 39.9%, Temp: 22.76C | Status: OK
2026-04-27 15:28:30 - [INFO] - WEATHER_W1 - Temp: 18.71C, Humidity: 58.07% | Status: OK
2026-04-27 15:44:30 - [INFO] - SOIL_S1 - Moisture: 39.29%, Temp: 24.89C | Status: OK
2026-04-27 15:44:30 - [INFO] - SOIL_S2 - Moisture: 39.15%, Temp: 21.98C | Status: OK
2026-04-27 15:44:30 - [INFO] - WEATHER_W1 - Temp: 34.73C, Humidity: 49.71% | Status: OK
2026-04-27 15:58:30 - [INFO] - SOIL_S2 - Moisture: 42.39%, Temp: 20.06C | Status: OK
2026-04-27 15:58:30 - [INFO] - WEATHER_W1 - Temp: 22.04C, Humidity: 48.79% | Status: OK
2026-04-27 15:58:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 16:20:30 - [INFO] - SOIL_S1 - Moisture: 43.68%, Temp: 24.28C | Status: OK
2026-04-27 16:20:30 - [INFO] - WEATHER_W1 - Temp: 16.37C, Humidity: 66.4% | Status: OK
2026-04-27 16:20:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 16:46:30 - [INFO] - SOIL_S1 - Moisture: 54.85%, Temp: 24.26C | Status: OK
2026-04-27 16:46:30 - [INFO] - SOIL_S2 - Moisture: 37.53%, Temp: 20.89C | Status: OK
2026-04-27 16:53:30 - [INFO] - SOIL_S2 - Moisture: 43.94%, Temp: 22.02C | Status: OK
2026-04-27 16:53:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 17:08:30 - [INFO] - SOIL_S1 - Moisture: 43.08%, Temp: 23.99C | Status: OK
2026-04-27 17:08:30 - [INFO] - SOIL_S2 - Moisture: 35.57%, Temp: 20.84C | Status: OK
2026-04-27 17:08:30 - [INFO] - WEATHER_W1 - Temp: 27.13C, Humidity: 57.7% | Status: OK
2026-04-27 17:08:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 17:29:30 - [INFO] - SOIL_S1 - Moisture: 36.08%, Temp: 21.52C | Status: OK
2026-04-27 17:29:30 - [INFO] - SOIL_S2 - Moisture: 46.04%, Temp: 20.19C | Status: OK
2026-04-27 17:29:30 - [INFO] - WEATHER_W1 - Temp: 22.73C, Humidity: 44.23% | Status: OK
2026-04-27 17:29:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 17:39:30 - [INFO] - SOIL_S1 - Moisture: 40.82%, Temp: 22.57C | Status: OK
2026-04-27 17:39:30 - [INFO] - SOIL_S2 - Moisture: 34.34%, Temp: 21.31C | Status: OK
2026-04-27 17:39:30 - [INFO] - WEATHER_W1 - Temp: 29.29C, Humidity: 40.8% | Status: OK
2026-04-27 17:39:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 17:51:30 - [INFO] - SOIL_S1 - Moisture: 45.06%, Temp: 24.9C | Status: OK
2026-04-27 17:51:30 - [INFO] - WEATHER_W1 - Temp: 28.4C, Humidity: 67.21% | Status: OK
2026-04-27 17:51:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 17:56:30 - [INFO] - SOIL_S1 - Moisture: 49.16%, Temp: 21.38C | Status: OK
2026-04-27 17:56:30 - [INFO] - WEATHER_W1 - Temp: 29.92C, Humidity: 51.5% | Status: OK
2026-04-27 17:56:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 18:02:30 - [INFO] - SOIL_S1 - Moisture: 35.53%, Temp: 23.77C | Status: OK
2026-04-27 18:02:30 - [WARNING] - SOIL_S2 - Moisture: 9.18%, Temp: 20.79C | Status: LOW_MOISTURE_CRITICAL
2026-04-27 18:02:30 - [INFO] - WEATHER_W1 - Temp: 30.42C, Humidity: 50.76% | Status: OK
2026-04-27 18:02:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 18:29:30 - [INFO] - SOIL_S1 - Moisture: 40.96%, Temp: 21.61C | Status: OK
2026-04-27 18:29:30 - [INFO] - SOIL_S2 - Moisture: 47.85%, Temp: 20.73C | Status: OK
2026-04-27 18:29:30 - [INFO] - WEATHER_W1 - Temp: 31.4C, Humidity: 54.81% | Status: OK
2026-04-27 18:29:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 18:36:30 - [INFO] - SOIL_S1 - Moisture: 46.87%, Temp: 21.37C | Status: OK
2026-04-27 18:36:30 - [INFO] - SOIL_S2 - Moisture: 45.12%, Temp: 18.03C | Status: OK
2026-04-27 18:36:30 - [INFO] - WEATHER_W1 - Temp: 26.93C, Humidity: 41.1% | Status: OK
2026-04-27 18:36:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 18:45:30 - [INFO] - SOIL_S2 - Moisture: 34.45%, Temp: 18.83C | Status: OK
2026-04-27 18:45:30 - [INFO] - WEATHER_W1 - Temp: 31.35C, Humidity: 67.94% | Status: OK
2026-04-27 18:54:30 - [INFO] - SOIL_S2 - Moisture: 43.86%, Temp: 21.33C | Status: OK
2026-04-27 18:54:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 19:00:30 - [INFO] - SOIL_S1 - Moisture: 35.69%, Temp: 21.9C | Status: OK
2026-04-27 19:00:30 - [INFO] - SOIL_S2 - Moisture: 44.06%, Temp: 22.46C | Status: OK
2026-04-27 19:00:30 - [INFO] - WEATHER_W1 - Temp: 30.09C, Humidity: 60.93% | Status: OK
2026-04-27 19:07:30 - [INFO] - SOIL_S1 - Moisture: 47.91%, Temp: 21.38C | Status: OK
2026-04-27 19:07:30 - [INFO] - SOIL_S2 - Moisture: 43.57%, Temp: 22.08C | Status: OK
2026-04-27 19:07:30 - [INFO] - WEATHER_W1 - Temp: 21.47C, Humidity: 49.23% | Status: OK
2026-04-27 19:07:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 19:24:30 - [WARNING] - SOIL_S1 - Moisture: 10.59%, Temp: 20.95C | Status: LOW_MOISTURE_CRITICAL
2026-04-27 19:24:30 - [INFO] - SOIL_S2 - Moisture: 47.84%, Temp: 19.44C | Status: OK
2026-04-27 19:24:30 - [INFO] - WEATHER_W1 - Temp: 28.02C, Humidity: 64.47% | Status: OK
2026-04-27 19:24:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 19:31:30 - [INFO] - SOIL_S1 - Moisture: 49.16%, Temp: 23.33C | Status: OK
2026-04-27 19:31:30 - [INFO] - SOIL_S2 - Moisture: 37.05%, Temp: 21.96C | Status: OK
2026-04-27 19:31:30 - [INFO] - WEATHER_W1 - Temp: 34.24C, Humidity: 64.44% | Status: OK
2026-04-27 19:31:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 19:36:30 - [INFO] - SOIL_S1 - Moisture: 37.39%, Temp: 23.58C | Status: OK
2026-04-27 19:36:30 - [INFO] - SOIL_S2 - Moisture: 36.04%, Temp: 20.13C | Status: OK
2026-04-27 19:36:30 - [INFO] - WEATHER_W1 - Temp: 21.22C, Humidity: 50.56% | Status: OK
2026-04-27 19:36:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 19:42:30 - [INFO] - SOIL_S1 - Moisture: 54.89%, Temp: 24.58C | Status: OK
2026-04-27 19:42:30 - [INFO] - SOIL_S2 - Moisture: 34.24%, Temp: 20.13C | Status: OK
2026-04-27 19:42:30 - [INFO] - WEATHER_W1 - Temp: 29.16C, Humidity: 67.78% | Status: OK
2026-04-27 20:10:30 - [INFO] - SOIL_S1 - Moisture: 40.83%, Temp: 20.89C | Status: OK
2026-04-27 20:10:30 - [INFO] - SOIL_S2 - Moisture: 47.03%, Temp: 20.75C | Status: OK
2026-04-27 20:10:30 - [INFO] - WEATHER_W1 - Temp: 30.26C, Humidity: 58.69% | Status: OK
2026-04-27 20:10:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 20:15:30 - [INFO] - SOIL_S1 - Moisture: 45.68%, Temp: 20.32C | Status: OK
2026-04-27 20:15:30 - [INFO] - SOIL_S2 - Moisture: 49.17%, Temp: 21.53C | Status: OK
2026-04-27 20:15:30 - [INFO] - WEATHER_W1 - Temp: 24.51C, Humidity: 68.68% | Status: OK
2026-04-27 20:15:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 20:45:30 - [INFO] - SOIL_S1 - Moisture: 39.7%, Temp: 23.98C | Status: OK
2026-04-27 20:45:30 - [INFO] - SOIL_S2 - Moisture: 47.71%, Temp: 18.26C | Status: OK
2026-04-27 20:45:30 - [INFO] - WEATHER_W1 - Temp: 19.74C, Humidity: 69.99% | Status: OK
2026-04-27 20:50:30 - [INFO] - SOIL_S1 - Moisture: 40.31%, Temp: 24.26C | Status: OK
2026-04-27 20:50:30 - [INFO] - SOIL_S2 - Moisture: 48.16%, Temp: 18.42C | Status: OK
2026-04-27 20:50:30 - [INFO] - WEATHER_W1 - Temp: 25.55C, Humidity: 64.5% | Status: OK
2026-04-27 20:50:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 20:55:30 - [INFO] - SOIL_S1 - Moisture: 45.68%, Temp: 21.61C | Status: OK
2026-04-27 20:55:30 - [INFO] - SOIL_S2 - Moisture: 34.72%, Temp: 18.21C | Status: OK
2026-04-27 20:55:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 21:22:30 - [INFO] - SOIL_S1 - Moisture: 53.66%, Temp: 23.59C | Status: OK
2026-04-27 21:22:30 - [INFO] - WEATHER_W1 - Temp: 25.46C, Humidity: 47.65% | Status: OK
2026-04-27 21:22:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 21:43:30 - [INFO] - SOIL_S1 - Moisture: 44.92%, Temp: 23.86C | Status: OK
2026-04-27 21:43:30 - [INFO] - SOIL_S2 - Moisture: 43.22%, Temp: 22.24C | Status: OK
2026-04-27 21:43:30 - [INFO] - WEATHER_W1 - Temp: 19.75C, Humidity: 49.54% | Status: OK
2026-04-27 21:43:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 21:51:30 - [INFO] - WEATHER_W1 - Temp: 26.25C, Humidity: 68.88% | Status: OK
2026-04-27 21:51:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 22:07:30 - [INFO] - SOIL_S1 - Moisture: 52.02%, Temp: 23.19C | Status: OK
2026-04-27 22:07:30 - [INFO] - WEATHER_W1 - Temp: 30.56C, Humidity: 48.15% | Status: OK
2026-04-27 22:07:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 22:27:30 - [INFO] - SOIL_S1 - Moisture: 35.28%, Temp: 24.51C | Status: OK
2026-04-27 22:27:30 - [ERROR] - WEATHER_W1 - Temp: 42.62C, Humidity: 61.67% | Status: HEAT_WARNING
2026-04-27 22:27:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 22:45:30 - [INFO] - SOIL_S1 - Moisture: 46.3%, Temp: 24.27C | Status: OK
2026-04-27 22:45:30 - [INFO] - SOIL_S2 - Moisture: 41.4%, Temp: 22.14C | Status: OK
2026-04-27 22:45:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 23:01:30 - [INFO] - SOIL_S2 - Moisture: 43.15%, Temp: 19.6C | Status: OK
2026-04-27 23:01:30 - [INFO] - WEATHER_W1 - Temp: 30.0C, Humidity: 67.63% | Status: OK
2026-04-27 23:01:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-27 23:21:30 - [INFO] - SOIL_S1 - Moisture: 47.21%, Temp: 20.1C | Status: OK
2026-04-27 23:21:30 - [INFO] - SOIL_S2 - Moisture: 47.57%, Temp: 21.48C | Status: OK
2026-04-27 23:21:30 - [INFO] - WEATHER_W1 - Temp: 18.87C, Humidity: 63.12% | Status: OK
2026-04-27 23:21:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 23:36:30 - [INFO] - SOIL_S1 - Moisture: 51.09%, Temp: 22.26C | Status: OK
2026-04-27 23:36:30 - [INFO] - SOIL_S2 - Moisture: 41.97%, Temp: 20.44C | Status: OK
2026-04-27 23:36:30 - [INFO] - WEATHER_W1 - Temp: 23.8C, Humidity: 48.74% | Status: OK
2026-04-27 23:36:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-27 23:59:30 - [INFO] - SOIL_S1 - Moisture: 43.01%, Temp: 23.52C | Status: OK
2026-04-27 23:59:30 - [INFO] - SOIL_S2 - Moisture: 33.84%, Temp: 18.08C | Status: OK
2026-04-27 23:59:30 - [INFO] - WEATHER_W1 - Temp: 32.57C, Humidity: 47.96% | Status: OK
2026-04-27 23:59:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-28 00:04:30 - [INFO] - SOIL_S2 - Moisture: 46.78%, Temp: 22.52C | Status: OK
2026-04-28 00:04:30 - [INFO] - WEATHER_W1 - Temp: 18.93C, Humidity: 63.92% | Status: OK
2026-04-28 00:04:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-28 00:18:30 - [INFO] - WEATHER_W1 - Temp: 32.25C, Humidity: 59.56% | Status: OK
2026-04-28 00:18:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-28 00:28:30 - [INFO] - SOIL_S2 - Moisture: 35.8%, Temp: 22.43C | Status: OK
2026-04-28 00:28:30 - [INFO] - WEATHER_W1 - Temp: 23.9C, Humidity: 67.08% | Status: OK
2026-04-28 00:28:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-28 00:53:30 - [INFO] - SOIL_S1 - Moisture: 53.35%, Temp: 24.13C | Status: OK
2026-04-28 00:53:30 - [INFO] - SOIL_S2 - Moisture: 39.62%, Temp: 18.32C | Status: OK
2026-04-28 00:53:30 - [INFO] - WEATHER_W1 - Temp: 25.96C, Humidity: 42.77% | Status: OK
2026-04-28 01:19:30 - [INFO] - SOIL_S1 - Moisture: 47.1%, Temp: 22.59C | Status: OK
2026-04-28 01:19:30 - [INFO] - SOIL_S2 - Moisture: 32.17%, Temp: 21.85C | Status: OK
2026-04-28 01:19:30 - [INFO] - WEATHER_W1 - Temp: 15.01C, Humidity: 45.95% | Status: OK
2026-04-28 01:19:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-28 01:33:30 - [INFO] - SOIL_S1 - Moisture: 35.17%, Temp: 23.43C | Status: OK
2026-04-28 01:33:30 - [INFO] - SOIL_S2 - Moisture: 38.8%, Temp: 21.51C | Status: OK
2026-04-28 01:33:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-28 01:41:30 - [INFO] - SOIL_S1 - Moisture: 44.39%, Temp: 21.69C | Status: OK
2026-04-28 01:41:30 - [INFO] - SOIL_S2 - Moisture: 46.86%, Temp: 22.62C | Status: OK
2026-04-28 01:41:30 - [INFO] - WEATHER_W1 - Temp: 26.13C, Humidity: 57.98% | Status: OK
2026-04-28 01:41:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-28 02:03:30 - [INFO] - SOIL_S1 - Moisture: 39.46%, Temp: 22.93C | Status: OK
2026-04-28 02:03:30 - [INFO] - SOIL_S2 - Moisture: 45.44%, Temp: 22.97C | Status: OK
2026-04-28 02:03:30 - [INFO] - WEATHER_W1 - Temp: 28.9C, Humidity: 43.49% | Status: OK
2026-04-28 02:03:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-28 02:19:30 - [INFO] - SOIL_S1 - Moisture: 43.36%, Temp: 24.85C | Status: OK
2026-04-28 02:19:30 - [INFO] - SOIL_S2 - Moisture: 42.98%, Temp: 20.21C | Status: OK
2026-04-28 02:19:30 - [INFO] - WEATHER_W1 - Temp: 18.98C, Humidity: 58.38% | Status: OK
2026-04-28 02:19:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-28 02:30:30 - [INFO] - SOIL_S1 - Moisture: 53.63%, Temp: 22.47C | Status: OK
2026-04-28 02:30:30 - [INFO] - SOIL_S2 - Moisture: 47.92%, Temp: 20.3C | Status: OK
2026-04-28 02:30:30 - [INFO] - WEATHER_W1 - Temp: 27.08C, Humidity: 56.4% | Status: OK
2026-04-28 02:30:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-28 02:38:30 - [INFO] - SOIL_S1 - Moisture: 37.31%, Temp: 23.82C | Status: OK
2026-04-28 02:38:30 - [INFO] - SOIL_S2 - Moisture: 44.64%, Temp: 19.14C | Status: OK
2026-04-28 02:38:30 - [INFO] - WEATHER_W1 - Temp: 15.23C, Humidity: 44.48% | Status: OK
2026-04-28 02:47:30 - [INFO] - SOIL_S1 - Moisture: 42.19%, Temp: 23.18C | Status: OK
2026-04-28 02:47:30 - [INFO] - SOIL_S2 - Moisture: 42.73%, Temp: 18.5C | Status: OK
2026-04-28 02:47:30 - [INFO] - WEATHER_W1 - Temp: 17.59C, Humidity: 65.33% | Status: OK
2026-04-28 03:08:30 - [INFO] - SOIL_S1 - Moisture: 50.5%, Temp: 24.91C | Status: OK
